encode_id	accession	replication	sample	target	assembly
/experiments/ENCSR906RTN/	ENCSR906RTN	isogenic	limb	H3K27me3	mm10
/experiments/ENCSR966AIB/	ENCSR966AIB	isogenic	forebrain	H3K27ac	mm10
/experiments/ENCSR158ONM/	ENCSR158ONM	isogenic	hindbrain	H3K4me3	mm10
/experiments/ENCSR737QWV/	ENCSR737QWV	isogenic	limb	H3K27ac	mm10
/experiments/ENCSR554TSO/	ENCSR554TSO	isogenic	midbrain	H3K4me3	mm10
/experiments/ENCSR930AFR/	ENCSR930AFR	isogenic	neural tube	H3K9me3	mm10
/experiments/ENCSR110MSZ/	ENCSR110MSZ	isogenic	liver	H3K4me2	mm10
/experiments/ENCSR000CAE/	ENCSR000CAE	isogenic	heart	H3K4me1	mm10
/experiments/ENCSR195NDO/	ENCSR195NDO	isogenic	embryonic facial prominence	H3K4me2	mm10
/experiments/ENCSR000CGH/	ENCSR000CGH	isogenic	CH12.LX	H3K4me1	mm10
/experiments/ENCSR000CFE/	ENCSR000CFE	isogenic	bone marrow macrophage	H3K4me1	mm10
/experiments/ENCSR000CBJ/	ENCSR000CBJ	isogenic	kidney	CTCF	mm10
/experiments/ENCSR471SJG/	ENCSR471SJG	isogenic	liver	H3K4me3	mm10
/experiments/ENCSR813SCQ/	ENCSR813SCQ	isogenic	embryonic facial prominence	H3K27ac	mm10
/experiments/ENCSR000CFA/	ENCSR000CFA	isogenic	brown adipose tissue	H3K4me1	mm10
/experiments/ENCSR000CDF/	ENCSR000CDF	isogenic	heart	H3K27ac	mm10
/experiments/ENCSR000DIN/	ENCSR000DIN	isogenic	G1E	TAL1	mm10
/experiments/ENCSR000CAF/	ENCSR000CAF	isogenic	kidney	H3K4me1	mm10
/experiments/ENCSR123MLY/	ENCSR123MLY	isogenic	heart	H3K27ac	mm10
/experiments/ENCSR000CBW/	ENCSR000CBW	isogenic	embryonic fibroblast	CTCF	mm10
/experiments/ENCSR059LYY/	ENCSR059LYY	isogenic	embryonic facial prominence	H3K4me3	mm10
/experiments/ENCSR000ERF/	ENCSR000ERF	isogenic	CH12.LX	CHD2	mm10
/experiments/ENCSR000EQW/	ENCSR000EQW	isogenic	CH12.LX	ZKSCAN1	mm10
/experiments/ENCSR000ERG/	ENCSR000ERG	isogenic	CH12.LX	SMC3	mm10
/experiments/ENCSR455REA/	ENCSR455REA	isogenic	heart	H3K9me3	mm10
/experiments/ENCSR000CGP/	ENCSR000CGP	isogenic	ES-E14	H3K9ac	mm10
/experiments/ENCSR262CSU/	ENCSR262CSU	isogenic	lung	H3K4me3	mm10
/experiments/ENCSR253QPK/	ENCSR253QPK	isogenic	E14TG2a.4	H3K36me3	mm10
/experiments/ENCSR631KAJ/	ENCSR631KAJ	isogenic	heart	H3K36me3	mm10
/experiments/ENCSR457HDY/	ENCSR457HDY	isogenic	embryonic facial prominence	H3K27me3	mm10
/experiments/ENCSR357OED/	ENCSR357OED	isogenic	heart	H3K27me3	mm10
/experiments/ENCSR000CGC/	ENCSR000CGC	isogenic	thymus	H3K27me3	mm10
/experiments/ENCSR000CAO/	ENCSR000CAO	isogenic	liver	H3K4me1	mm10
/experiments/ENCSR375GSG/	ENCSR375GSG	isogenic	hindbrain	H3K27me3	mm10
/experiments/ENCSR000CFQ/	ENCSR000CFQ	isogenic	kidney	H3K36me3	mm10
/experiments/ENCSR558NWQ/	ENCSR558NWQ	isogenic	forebrain	H3K36me3	mm10
/experiments/ENCSR000CEO/	ENCSR000CEO	isogenic	liver	H3K36me3	mm10
/experiments/ENCSR000CDE/	ENCSR000CDE	isogenic	ES-Bruce4	H3K27ac	mm10
/experiments/ENCSR000ERI/	ENCSR000ERI	isogenic	CH12.LX	EP300	mm10
/experiments/ENCSR000CET/	ENCSR000CET	isogenic	MEL	H3K79me2	mm10
/experiments/ENCSR000CAQ/	ENCSR000CAQ	isogenic	lung	H3K4me1	mm10
/experiments/ENCSR000CCB/	ENCSR000CCB	isogenic	ES-Bruce4	CTCF	mm10
/experiments/ENCSR122HLY/	ENCSR122HLY	isogenic	heart	H3K27me3	mm10
/experiments/ENCSR000DHL/	ENCSR000DHL	isogenic	erythroblast	H3K36me3	mm10
/experiments/ENCSR000CEU/	ENCSR000CEU	isogenic	MEL	H3K9ac	mm10
/experiments/ENCSR000DHU/	ENCSR000DHU	isogenic	CH12.LX	H3K4me3	mm10
/experiments/ENCSR000CFH/	ENCSR000CFH	isogenic	MEL	CTCF	mm10
/experiments/ENCSR000CDH/	ENCSR000CDH	isogenic	liver	H3K27ac	mm10
/experiments/ENCSR000CDQ/	ENCSR000CDQ	isogenic	placenta	H3K4me3	mm10
/experiments/ENCSR703TBR/	ENCSR703TBR	isogenic	hindbrain	H3K9me3	mm10
/experiments/ENCSR000ETS/	ENCSR000ETS	isogenic	MEL	RAD21	mm10
/experiments/ENCSR751AAB/	ENCSR751AAB	isogenic	limb	H3K4me1	mm10
/experiments/ENCSR645ETR/	ENCSR645ETR	isogenic	embryonic facial prominence	H3K4me1	mm10
/experiments/ENCSR582IBX/	ENCSR582IBX	isogenic	embryonic facial prominence	H3K36me3	mm10
/experiments/ENCSR370MSK/	ENCSR370MSK	isogenic	neural tube	H3K4me2	mm10
/experiments/ENCSR891SAW/	ENCSR891SAW	isogenic	neural tube	H3K27ac	mm10
/experiments/ENCSR000EQS/	ENCSR000EQS	isogenic	CH12.LX	GABPA	mm10
/experiments/ENCSR000EQO/	ENCSR000EQO	isogenic	CH12.LX	ZNF384	mm10
/experiments/ENCSR000DHV/	ENCSR000DHV	isogenic	G1E	H3K36me3	mm10
/experiments/ENCSR000ETX/	ENCSR000ETX	isogenic	MEL	MAX	mm10
/experiments/ENCSR000ADI/	ENCSR000ADI	isogenic	CH12.LX	H3K4me3	mm10
/experiments/ENCSR608QBO/	ENCSR608QBO	isogenic	hindbrain	H3K4me1	mm10
/experiments/ENCSR779MSI/	ENCSR779MSI	isogenic	embryonic facial prominence	H3K9me3	mm10
/experiments/ENCSR737JHU/	ENCSR737JHU	isogenic	forebrain	H3K9me3	mm10
/experiments/ENCSR731KRE/	ENCSR731KRE	isogenic	hindbrain	H3K4me3	mm10
/experiments/ENCSR285IQN/	ENCSR285IQN	isogenic	embryonic facial prominence	H3K27me3	mm10
/experiments/ENCSR992SHK/	ENCSR992SHK	isogenic	forebrain	H3K4me1	mm10
/experiments/ENCSR582SPN/	ENCSR582SPN	isogenic	heart	H3K27ac	mm10
/experiments/ENCSR914QGB/	ENCSR914QGB	isogenic	embryonic facial prominence	H3K4me1	mm10
/experiments/ENCSR238SGC/	ENCSR238SGC	isogenic	limb	H3K4me1	mm10
/experiments/ENCSR890ACP/	ENCSR890ACP	isogenic	limb	H3K9me3	mm10
/experiments/ENCSR782DGO/	ENCSR782DGO	isogenic	heart	H3K4me1	mm10
/experiments/ENCSR735VEJ/	ENCSR735VEJ	isogenic	forebrain	H3K27me3	mm10
/experiments/ENCSR594JGI/	ENCSR594JGI	isogenic	hindbrain	H3K27ac	mm10
/experiments/ENCSR242PHH/	ENCSR242PHH	isogenic	limb	H3K36me3	mm10
/experiments/ENCSR769ITO/	ENCSR769ITO	isogenic	midbrain	H3K9me3	mm10
/experiments/ENCSR765JWZ/	ENCSR765JWZ	isogenic	embryonic facial prominence	H3K4me3	mm10
/experiments/ENCSR272GNQ/	ENCSR272GNQ	isogenic	midbrain	H3K4me1	mm10
/experiments/ENCSR747ZXL/	ENCSR747ZXL	isogenic	midbrain	H3K36me3	mm10
/experiments/ENCSR000ESE/	ENCSR000ESE	isogenic	MEL	ZMIZ1	mm10
/experiments/ENCSR000DIE/	ENCSR000DIE	isogenic	G1E	GATA2	mm10
/experiments/ENCSR000ERO/	ENCSR000ERO	isogenic	CH12.LX	JUN	mm10
/experiments/ENCSR000CFR/	ENCSR000CFR	isogenic	small intestine	H3K27me3	mm10
/experiments/ENCSR000CCV/	ENCSR000CCV	isogenic	testis	H3K4me1	mm10
/experiments/ENCSR000CEZ/	ENCSR000CEZ	isogenic	brown adipose tissue	H3K27ac	mm10
/experiments/ENCSR000CEL/	ENCSR000CEL	isogenic	heart	H3K79me2	mm10
/experiments/ENCSR000CCR/	ENCSR000CCR	isogenic	small intestine	H3K4me1	mm10
/experiments/ENCSR000CGJ/	ENCSR000CGJ	isogenic	CH12.LX	H3K27ac	mm10
/experiments/ENCSR000ESG/	ENCSR000ESG	isogenic	MEL	HCFC1	mm10
/experiments/ENCSR000ERX/	ENCSR000ERX	isogenic	ES-E14	HCFC1	mm10
/experiments/ENCSR000CFU/	ENCSR000CFU	isogenic	testis	H3K36me3	mm10
/experiments/ENCSR000CAI/	ENCSR000CAI	isogenic	cortical plate	H3K4me1	mm10
/experiments/ENCSR000ESH/	ENCSR000ESH	isogenic	MEL	BHLHE40	mm10
/experiments/ENCSR000CBS/	ENCSR000CBS	isogenic	heart	POLR2A	mm10
/experiments/ENCSR000CCD/	ENCSR000CCD	isogenic	ES-Bruce4	EP300	mm10
/experiments/ENCSR000ADR/	ENCSR000ADR	isogenic	MEL	H3K4me3	mm10
/experiments/ENCSR000ESJ/	ENCSR000ESJ	isogenic	MEL	UBTF	mm10
/experiments/ENCSR000AIB/	ENCSR000AIB	isogenic	myocyte	CEBPB	mm10
/experiments/ENCSR000ADQ/	ENCSR000ADQ	isogenic	MEL	H3K4me1	mm10
/experiments/ENCSR000EQT/	ENCSR000EQT	isogenic	CH12.LX	MAZ	mm10
/experiments/ENCSR265NBM/	ENCSR265NBM	isogenic	neural tube	H3K27ac	mm10
/experiments/ENCSR886DWH/	ENCSR886DWH	isogenic	embryonic facial prominence	H3K4me2	mm10
/experiments/ENCSR151APL/	ENCSR151APL	isogenic	embryonic facial prominence	H3K27ac	mm10
/experiments/ENCSR229LTY/	ENCSR229LTY	isogenic	limb	H3K27me3	mm10
/experiments/ENCSR243JOL/	ENCSR243JOL	isogenic	forebrain	H3K4me1	mm10
/experiments/ENCSR157IVC/	ENCSR157IVC	isogenic	midbrain	H3K4me1	mm10
/experiments/ENCSR266JQW/	ENCSR266JQW	isogenic	heart	H3K27me3	mm10
/experiments/ENCSR576XBN/	ENCSR576XBN	isogenic	hindbrain	H3K9ac	mm10
/experiments/ENCSR312BOK/	ENCSR312BOK	isogenic	midbrain	H3K9ac	mm10
/experiments/ENCSR782SUW/	ENCSR782SUW	isogenic	forebrain	H3K4me2	mm10
/experiments/ENCSR316AZB/	ENCSR316AZB	isogenic	embryonic facial prominence	H3K9me3	mm10
/experiments/ENCSR375RUA/	ENCSR375RUA	isogenic	neural tube	H3K27me3	mm10
/experiments/ENCSR764UIE/	ENCSR764UIE	isogenic	midbrain	H3K36me3	mm10
/experiments/ENCSR557SVH/	ENCSR557SVH	isogenic	heart	H3K9me3	mm10
/experiments/ENCSR989LUY/	ENCSR989LUY	isogenic	midbrain	H3K27ac	mm10
/experiments/ENCSR318QFY/	ENCSR318QFY	isogenic	limb	H3K4me3	mm10
/experiments/ENCSR442RYY/	ENCSR442RYY	isogenic	heart	H3K4me1	mm10
/experiments/ENCSR825ZJV/	ENCSR825ZJV	isogenic	forebrain	H3K27ac	mm10
/experiments/ENCSR782DEA/	ENCSR782DEA	isogenic	heart	H3K4me3	mm10
/experiments/ENCSR688ZOR/	ENCSR688ZOR	isogenic	heart	H3K4me3	mm10
/experiments/ENCSR943QUH/	ENCSR943QUH	isogenic	limb	H3K9me3	mm10
/experiments/ENCSR094QZC/	ENCSR094QZC	isogenic	neural tube	H3K36me3	mm10
/experiments/ENCSR537AKT/	ENCSR537AKT	isogenic	hindbrain	H3K4me2	mm10
/experiments/ENCSR233LBT/	ENCSR233LBT	isogenic	limb	H3K36me3	mm10
/experiments/ENCSR863VHE/	ENCSR863VHE	isogenic	limb	H3K27ac	mm10
/experiments/ENCSR581EJK/	ENCSR581EJK	isogenic	midbrain	H3K4me3	mm10
/experiments/ENCSR368RJD/	ENCSR368RJD	isogenic	forebrain	H3K4me3	mm10
/experiments/ENCSR458FBL/	ENCSR458FBL	isogenic	liver	H3K4me2	mm10
/experiments/ENCSR080GQM/	ENCSR080GQM	isogenic	heart	H3K4me1	mm10
/experiments/ENCSR000CBX/	ENCSR000CBX	isogenic	embryonic fibroblast	POLR2A	mm10
/experiments/ENCSR966TCN/	ENCSR966TCN	isogenic	midbrain	H3K27me3	mm10
/experiments/ENCSR000ERC/	ENCSR000ERC	isogenic	CH12.LX	BHLHE40	mm10
/experiments/ENCSR447DOF/	ENCSR447DOF	isogenic	liver	H3K4me3	mm10
/experiments/ENCSR000ETY/	ENCSR000ETY	isogenic	MEL	E2F4	mm10
/experiments/ENCSR240OUM/	ENCSR240OUM	isogenic	neural tube	H3K27me3	mm10
/experiments/ENCSR642VYW/	ENCSR642VYW	isogenic	intestine	H3K27ac	mm10
/experiments/ENCSR000CDP/	ENCSR000CDP	isogenic	placenta	H3K4me1	mm10
/experiments/ENCSR963OLG/	ENCSR963OLG	isogenic	heart	H3K27me3	mm10
/experiments/ENCSR000CEE/	ENCSR000CEE	isogenic	small intestine	POLR2A	mm10
/experiments/ENCSR000CCL/	ENCSR000CCL	isogenic	bone marrow	H3K27ac	mm10
/experiments/ENCSR962MBB/	ENCSR962MBB	isogenic	hindbrain	H3K36me3	mm10
/experiments/ENCSR328WMV/	ENCSR328WMV	isogenic	heart	H3K36me3	mm10
/experiments/ENCSR000DIC/	ENCSR000DIC	isogenic	G1E	GATA1	mm10
/experiments/ENCSR000CCH/	ENCSR000CCH	isogenic	thymus	H3K27ac	mm10
/experiments/ENCSR000ETO/	ENCSR000ETO	isogenic	MEL	CHD2	mm10
/experiments/ENCSR337XUK/	ENCSR337XUK	isogenic	liver	H3K27me3	mm10
/experiments/ENCSR391WSS/	ENCSR391WSS	isogenic	midbrain	H3K4me1	mm10
/experiments/ENCSR104PWP/	ENCSR104PWP	isogenic	midbrain	H3K27me3	mm10
/experiments/ENCSR000DHO/	ENCSR000DHO	isogenic	CH12.LX	H3K9me3	mm10
/experiments/ENCSR000DHQ/	ENCSR000DHQ	isogenic	CH12.LX	H3K4me1	mm10
/experiments/ENCSR000CEA/	ENCSR000CEA	isogenic	thymus	POLR2A	mm10
/experiments/ENCSR508HYL/	ENCSR508HYL	isogenic	hindbrain	H3K36me3	mm10
/experiments/ENCSR037HLB/	ENCSR037HLB	isogenic	midbrain	H3K4me1	mm10
/experiments/ENCSR938MUD/	ENCSR938MUD	isogenic	limb	H3K4me3	mm10
/experiments/ENCSR000CFY/	ENCSR000CFY	isogenic	splenic B cell	H3K36me3	mm10
/experiments/ENCSR000EUB/	ENCSR000EUB	isogenic	MEL	TBP	mm10
/experiments/ENCSR000ESL/	ENCSR000ESL	isogenic	MEL	MAZ	mm10
/experiments/ENCSR000DHR/	ENCSR000DHR	isogenic	megakaryocyte	H3K4me1	mm10
/experiments/ENCSR000CDU/	ENCSR000CDU	isogenic	liver	H3K27ac	mm10
/experiments/ENCSR000EQQ/	ENCSR000EQQ	isogenic	CH12.LX	ZC3H11A	mm10
/experiments/ENCSR918ZSJ/	ENCSR918ZSJ	isogenic	neural tube	H3K4me1	mm10
/experiments/ENCSR000DHN/	ENCSR000DHN	isogenic	erythroblast	H3K9me3	mm10
/experiments/ENCSR000CDZ/	ENCSR000CDZ	isogenic	thymus	CTCF	mm10
/experiments/ENCSR000ETN/	ENCSR000ETN	isogenic	MEL	MXI1	mm10
/experiments/ENCSR000CEM/	ENCSR000CEM	isogenic	heart	H3K9ac	mm10
/experiments/ENCSR000ERK/	ENCSR000ERK	isogenic	CH12.LX	RAD21	mm10
/experiments/ENCSR000CDW/	ENCSR000CDW	isogenic	liver	H3K4me1	mm10
/experiments/ENCSR037HCS/	ENCSR037HCS	isogenic	liver	H3K36me3	mm10
/experiments/ENCSR754AXU/	ENCSR754AXU	isogenic	midbrain	H3K9me3	mm10
/experiments/ENCSR780NWL/	ENCSR780NWL	isogenic	embryonic facial prominence	H3K9ac	mm10
/experiments/ENCSR000CDI/	ENCSR000CDI	isogenic	embryonic fibroblast	H3K27ac	mm10
/experiments/ENCSR000ERB/	ENCSR000ERB	isogenic	CH12.LX	MAFK	mm10
/experiments/ENCSR000DHH/	ENCSR000DHH	isogenic	megakaryocyte	H3K9me3	mm10
/experiments/ENCSR000EQP/	ENCSR000EQP	isogenic	CH12.LX	ZMIZ1	mm10
/experiments/ENCSR000EQU/	ENCSR000EQU	isogenic	CH12.LX	KAT2A	mm10
/experiments/ENCSR000DIA/	ENCSR000DIA	isogenic	MEL	TAL1	mm10
/experiments/ENCSR344HHI/	ENCSR344HHI	isogenic	hindbrain	H3K27ac	mm10
/experiments/ENCSR311YPF/	ENCSR311YPF	isogenic	forebrain	H3K27ac	mm10
/experiments/ENCSR000CEF/	ENCSR000CEF	isogenic	testis	CTCF	mm10
/experiments/ENCSR000ESN/	ENCSR000ESN	isogenic	MEL	CHD1	mm10
/experiments/ENCSR000CDJ/	ENCSR000CDJ	isogenic	spleen	H3K27ac	mm10
/experiments/ENCSR000CED/	ENCSR000CED	isogenic	small intestine	CTCF	mm10
/experiments/ENCSR373TMR/	ENCSR373TMR	isogenic	forebrain	H3K9ac	mm10
/experiments/ENCSR000CCJ/	ENCSR000CCJ	isogenic	thymus	H3K4me3	mm10
/experiments/ENCSR000CEP/	ENCSR000CEP	isogenic	liver	H3K79me2	mm10
/experiments/ENCSR000CCC/	ENCSR000CCC	isogenic	ES-Bruce4	POLR2A	mm10
/experiments/ENCSR447BVY/	ENCSR447BVY	isogenic	embryonic facial prominence	H3K36me3	mm10
/experiments/ENCSR000ETR/	ENCSR000ETR	isogenic	MEL	MYB	mm10
/experiments/ENCSR000CFP/	ENCSR000CFP	isogenic	kidney	H3K27me3	mm10
/experiments/ENCSR000CGN/	ENCSR000CGN	isogenic	ES-E14	H3K4me1	mm10
/experiments/ENCSR000ETQ/	ENCSR000ETQ	isogenic	MEL	CTCF	mm10
/experiments/ENCSR000CFK/	ENCSR000CFK	isogenic	bone marrow macrophage	POLR2A	mm10
/experiments/ENCSR736GVO/	ENCSR736GVO	isogenic	forebrain	H3K27me3	mm10
/experiments/ENCSR000CDV/	ENCSR000CDV	isogenic	liver	H3K4me3	mm10
/experiments/ENCSR000CDK/	ENCSR000CDK	isogenic	heart	H3K27ac	mm10
/experiments/ENCSR000CFD/	ENCSR000CFD	isogenic	bone marrow macrophage	H3K27ac	mm10
/experiments/ENCSR000ERA/	ENCSR000ERA	isogenic	CH12.LX	ETS1	mm10
/experiments/ENCSR000DHY/	ENCSR000DHY	isogenic	CH12.LX	H3K27me3	mm10
/experiments/ENCSR000DHM/	ENCSR000DHM	isogenic	G1E	H3K9me3	mm10
/experiments/ENCSR000EQR/	ENCSR000EQR	isogenic	CH12.LX	HCFC1	mm10
/experiments/ENCSR000CGR/	ENCSR000CGR	isogenic	ES-E14	H3K36me3	mm10
/experiments/ENCSR286OKN/	ENCSR286OKN	isogenic	midbrain	H3K9ac	mm10
/experiments/ENCSR000CFF/	ENCSR000CFF	isogenic	bone marrow macrophage	H3K4me3	mm10
/experiments/ENCSR000CFB/	ENCSR000CFB	isogenic	brown adipose tissue	H3K4me3	mm10
/experiments/ENCSR258AED/	ENCSR258AED	isogenic	embryonic facial prominence	H3K4me1	mm10
/experiments/ENCSR129OJN/	ENCSR129OJN	isogenic	midbrain	H3K27me3	mm10
/experiments/ENCSR325JLI/	ENCSR325JLI	isogenic	hindbrain	H3K9me3	mm10
/experiments/ENCSR916IRY/	ENCSR916IRY	isogenic	macrophage	H3K4me3	mm10
/experiments/ENCSR167ZGV/	ENCSR167ZGV	isogenic	midbrain	H3K4me3	mm10
/experiments/ENCSR000CCF/	ENCSR000CCF	isogenic	olfactory bulb	H3K4me1	mm10
/experiments/ENCSR000CDM/	ENCSR000CDM	isogenic	heart	H3K4me3	mm10
/experiments/ENCSR000ADK/	ENCSR000ADK	isogenic	ES-E14	H3K4me1	mm10
/experiments/ENCSR972MUO/	ENCSR972MUO	isogenic	hindbrain	H3K36me3	mm10
/experiments/ENCSR057BKH/	ENCSR057BKH	isogenic	embryonic facial prominence	H3K4me3	mm10
/experiments/ENCSR000ETF/	ENCSR000ETF	isogenic	MEL	USF2	mm10
/experiments/ENCSR000CEK/	ENCSR000CEK	isogenic	heart	H3K36me3	mm10
/experiments/ENCSR000ETB/	ENCSR000ETB	isogenic	MEL	ETS1	mm10
/experiments/ENCSR000ERV/	ENCSR000ERV	isogenic	ES-E14	ZNF384	mm10
/experiments/ENCSR000CDG/	ENCSR000CDG	isogenic	kidney	H3K27ac	mm10
/experiments/ENCSR000CGO/	ENCSR000CGO	isogenic	ES-E14	H3K4me3	mm10
/experiments/ENCSR000EQX/	ENCSR000EQX	isogenic	CH12.LX	UBTF	mm10
/experiments/ENCSR000ETC/	ENCSR000ETC	isogenic	MEL	SIN3A	mm10
/experiments/ENCSR000DIP/	ENCSR000DIP	isogenic	MEL	CTCF	mm10
/experiments/ENCSR000CFO/	ENCSR000CFO	isogenic	ES-Bruce4	H3K36me3	mm10
/experiments/ENCSR000ESX/	ENCSR000ESX	isogenic	MEL	ZKSCAN1	mm10
/experiments/ENCSR000ERJ/	ENCSR000ERJ	isogenic	CH12.LX	USF2	mm10
/experiments/ENCSR000ERW/	ENCSR000ERW	isogenic	ES-E14	ZC3H11A	mm10
/experiments/ENCSR000CGQ/	ENCSR000CGQ	isogenic	ES-E14	H3K27ac	mm10
/experiments/ENCSR000DIU/	ENCSR000DIU	isogenic	CH12.LX	CTCF	mm10
/experiments/ENCSR000DIX/	ENCSR000DIX	isogenic	G1E	H3K4me3	mm10
/experiments/ENCSR000CCE/	ENCSR000CCE	isogenic	olfactory bulb	H3K27ac	mm10
/experiments/ENCSR000ESD/	ENCSR000ESD	isogenic	MEL	ZNF384	mm10
/experiments/ENCSR000CFL/	ENCSR000CFL	isogenic	CH12.LX	H3K36me3	mm10
/experiments/ENCSR000CCI/	ENCSR000CCI	isogenic	thymus	H3K4me1	mm10
/experiments/ENCSR000CFN/	ENCSR000CFN	isogenic	ES-Bruce4	H3K27me3	mm10
/experiments/ENCSR000ERP/	ENCSR000ERP	isogenic	CH12.LX	TBP	mm10
/experiments/ENCSR000CDC/	ENCSR000CDC	isogenic	cerebellum	H3K27ac	mm10
/experiments/ENCSR000DHG/	ENCSR000DHG	isogenic	erythroblast	H3K4me3	mm10
/experiments/ENCSR000CBD/	ENCSR000CBD	isogenic	spleen	H3K4me3	mm10
/experiments/ENCSR000CBP/	ENCSR000CBP	isogenic	cortical plate	POLR2A	mm10
/experiments/ENCSR000CDS/	ENCSR000CDS	isogenic	olfactory bulb	H3K4me3	mm10
/experiments/ENCSR000CEN/	ENCSR000CEN	isogenic	liver	H3K27me3	mm10
/experiments/ENCSR000ETZ/	ENCSR000ETZ	isogenic	MEL	JUND	mm10
/experiments/ENCSR000CBA/	ENCSR000CBA	isogenic	embryonic fibroblast	H3K4me3	mm10
/experiments/ENCSR000ERE/	ENCSR000ERE	isogenic	CH12.LX	MXI1	mm10
/experiments/ENCSR000CBT/	ENCSR000CBT	isogenic	lung	POLR2A	mm10
/experiments/ENCSR000CCU/	ENCSR000CCU	isogenic	testis	H3K27ac	mm10
/experiments/ENCSR000CCW/	ENCSR000CCW	isogenic	testis	H3K4me3	mm10
/experiments/ENCSR000CBQ/	ENCSR000CBQ	isogenic	cerebellum	POLR2A	mm10
/experiments/ENCSR000CAG/	ENCSR000CAG	isogenic	bone marrow	H3K4me1	mm10
/experiments/ENCSR570YMM/	ENCSR570YMM	isogenic	macrophage	H3K79me2	mm10
/experiments/ENCSR496TBX/	ENCSR496TBX	isogenic	forebrain	H3K4me1	mm10
/experiments/ENCSR000CCS/	ENCSR000CCS	isogenic	small intestine	H3K4me3	mm10
/experiments/ENCSR000DIS/	ENCSR000DIS	isogenic	G1E	CTCF	mm10
/experiments/ENCSR000CAK/	ENCSR000CAK	isogenic	cerebellum	H3K4me3	mm10
/experiments/ENCSR535NVF/	ENCSR535NVF	isogenic	midbrain	H3K36me3	mm10
/experiments/ENCSR929GXP/	ENCSR929GXP	isogenic	midbrain	H3K27me3	mm10
/experiments/ENCSR356LBC/	ENCSR356LBC	isogenic	lung	H3K9ac	mm10
/experiments/ENCSR027DMG/	ENCSR027DMG	isogenic	embryonic facial prominence	H3K36me3	mm10
/experiments/ENCSR556DLJ/	ENCSR556DLJ	isogenic	stomach	H3K9me3	mm10
/experiments/ENCSR641EME/	ENCSR641EME	isogenic	heart	H3K36me3	mm10
/experiments/ENCSR846ZCW/	ENCSR846ZCW	isogenic	liver	H3K9me3	mm10
/experiments/ENCSR000CFZ/	ENCSR000CFZ	isogenic	ES-Bruce4	H3K9me3	mm10
/experiments/ENCSR000CAL/	ENCSR000CAL	isogenic	cerebellum	H3K4me1	mm10
/experiments/ENCSR000ERN/	ENCSR000ERN	isogenic	CH12.LX	MYC	mm10
/experiments/ENCSR000CEJ/	ENCSR000CEJ	isogenic	heart	H3K27me3	mm10
/experiments/ENCSR000ERH/	ENCSR000ERH	isogenic	CH12.LX	POLR2AphosphoS2	mm10
/experiments/ENCSR000CCQ/	ENCSR000CCQ	isogenic	small intestine	H3K27ac	mm10
/experiments/ENCSR000ETL/	ENCSR000ETL	isogenic	MEL	SMC3	mm10
/experiments/ENCSR000CGB/	ENCSR000CGB	isogenic	testis	H3K27me3	mm10
/experiments/ENCSR000DHX/	ENCSR000DHX	isogenic	G1E	H3K27me3	mm10
/experiments/ENCSR000CES/	ENCSR000CES	isogenic	MEL	H3K36me3	mm10
/experiments/ENCSR000EUG/	ENCSR000EUG	isogenic	MEL	GATA1	mm10
/experiments/ENCSR000CBG/	ENCSR000CBG	isogenic	ES-Bruce4	H3K4me3	mm10
/experiments/ENCSR000ERR/	ENCSR000ERR	isogenic	CH12.LX	JUND	mm10
/experiments/ENCSR000CEV/	ENCSR000CEV	isogenic	MEL	H3K27ac	mm10
/experiments/ENCSR000CFV/	ENCSR000CFV	isogenic	thymus	H3K36me3	mm10
/experiments/ENCSR000CFT/	ENCSR000CFT	isogenic	spleen	H3K36me3	mm10
/experiments/ENCSR000ADT/	ENCSR000ADT	isogenic	MEL	H3K9me3	mm10
/experiments/ENCSR000DHD/	ENCSR000DHD	isogenic	megakaryocyte	FLI1	mm10
/experiments/ENCSR000EQY/	ENCSR000EQY	isogenic	CH12.LX	SIN3A	mm10
/experiments/ENCSR000CFS/	ENCSR000CFS	isogenic	small intestine	H3K36me3	mm10
/experiments/ENCSR000DHW/	ENCSR000DHW	isogenic	CH12.LX	H3K36me3	mm10
/experiments/ENCSR000CBN/	ENCSR000CBN	isogenic	cerebellum	CTCF	mm10
/experiments/ENCSR068XYW/	ENCSR068XYW	isogenic	midbrain	H3K9ac	mm10
/experiments/ENCSR639DND/	ENCSR639DND	isogenic	intestine	H3K27ac	mm10
/experiments/ENCSR360ANE/	ENCSR360ANE	isogenic	heart	H3K27ac	mm10
/experiments/ENCSR069TDC/	ENCSR069TDC	isogenic	forebrain	H3K36me3	mm10
/experiments/ENCSR953HNY/	ENCSR953HNY	isogenic	kidney	H3K4me3	mm10
/experiments/ENCSR235JCY/	ENCSR235JCY	isogenic	heart	H3K36me3	mm10
/experiments/ENCSR311TLE/	ENCSR311TLE	isogenic	midbrain	H3K9me3	mm10
/experiments/ENCSR000CBI/	ENCSR000CBI	isogenic	heart	CTCF	mm10
/experiments/ENCSR000ERQ/	ENCSR000ERQ	isogenic	CH12.LX	POLR2A	mm10
/experiments/ENCSR751HEG/	ENCSR751HEG	isogenic	heart	H3K9ac	mm10
/experiments/ENCSR577SDJ/	ENCSR577SDJ	isogenic	liver	H3K4me3	mm10
/experiments/ENCSR526JRI/	ENCSR526JRI	isogenic	embryonic facial prominence	H3K9me3	mm10
